annotation,SYMBOL
adaptive immune response,igha2-iglc2_human
B cell receptor signaling pathway,igha2-iglc2_human
adaptive immune response,igha2-iglc3_human
B cell receptor signaling pathway,igha2-iglc3_human
adaptive immune response,igha2-iglc6_human
B cell receptor signaling pathway,igha2-iglc6_human
adaptive immune response,igha2-iglc7_human
B cell receptor signaling pathway,igha2-iglc7_human
adaptive immune response,ighe-igkc_human
B cell receptor signaling pathway,ighe-igkc_human
adaptive immune response,ighe-iglc1_human
B cell receptor signaling pathway,ighe-iglc1_human
adaptive immune response,ighe-iglc2_human
B cell receptor signaling pathway,ighe-iglc2_human
adaptive immune response,ighe-iglc3_human
B cell receptor signaling pathway,ighe-iglc3_human
adaptive immune response,ighe-iglc6_human
B cell receptor signaling pathway,ighe-iglc6_human
adaptive immune response,ighe-iglc7_human
B cell receptor signaling pathway,ighe-iglc7_human
negative regulation of transcription by RNA polymerase II,chop-cebpb_human
regulation of transcription by RNA polymerase II,batf-batf_human
regulation of transcription by RNA polymerase II,batf-junb_human
regulation of transcription by RNA polymerase II,batf-jddit3_human
regulation of transcription by RNA polymerase II,batf-jun_human
regulation of transcription by RNA polymerase II,batf-cebpa_human
regulation of transcription by RNA polymerase II,batf-cebpb_human
regulation of transcription by RNA polymerase II,batf-cebpg_human
regulation of transcription by RNA polymerase II,batf-cebpd_human
regulation of transcription by RNA polymerase II,batf-cebpe_human
regulation of transcription by RNA polymerase II,batf-hlf_human
regulation of transcription by RNA polymerase II,batf-bach1_human
regulation of transcription by RNA polymerase II,batf-jund_human
regulation of transcription by RNA polymerase II,batf-dbp_human
regulation of transcription by RNA polymerase II,batf-nfe2l1_human
regulation of transcription by RNA polymerase II,batf-nfil3_human
regulation of transcription by RNA polymerase II,batf-batf3_human
peroxisome proliferator activated receptor signaling pathway,pparg-ncoa2_human
mRNA transcription by RNA polymerase II,pparg-ncoa2_human
positive regulation of transcription by RNA polymerase II,pparg-ncoa2_human
protein folding,pat_human
protein insertion into ER membrane,pat_human
regulation of transcription by RNA polymerase II,batf2-junb_human
chromatin remodeling,kmt2b-kmt_human
regulation of transcription by RNA polymerase II,batf2-jun_human
regulation of transcription by RNA polymerase II,batf2-ddit3_human
regulation of transcription by RNA polymerase II,batf2-cebpa_human
regulation of transcription by RNA polymerase II,batf2-cebpg_human
regulation of transcription by RNA polymerase II,batf2-cebpe_human
regulation of transcription by RNA polymerase II,batf2-dbp_human
nuclear-transcribed mRNA poly(A) tail shortening,ccr4-not_human-cnot6-cnot7
regulation of transcription by RNA polymerase II,batf2-hlf_human
regulation of transcription by RNA polymerase II,batf2-maff_human
chromatin remodeling,piccolo_nua4_human
positive regulation of transcription by RNA polymerase II,piccolo_nua4_human
chromatin remodeling,kmt2c-kmt_human
regulation of transcription by RNA polymerase II,batf3-batf3_human
regulation of transcription by RNA polymerase II,bach2-batf3_human
regulation of transcription by RNA polymerase II,batf3-cebpa_human
regulation of transcription by RNA polymerase II,batf3-cebpb_human
regulation of transcription by RNA polymerase II,batf3-cebpg_human
regulation of transcription by RNA polymerase II,batf3-cebpd_human
regulation of transcription by RNA polymerase II,batf3-cebpe_human
positive regulation of transcription by RNA polymerase II,cebpa_human-1
regulation of transcription by RNA polymerase II,batf3-jun_human
regulation of transcription by RNA polymerase II,batf3-junb_human
regulation of transcription by RNA polymerase II,batf3-jund_human
regulation of transcription by RNA polymerase II,batf3-maff_human
chromatin remodeling,kmt2d-kmt_human
regulation of transcription by RNA polymerase II,batf3-mafg_human
regulation of transcription by RNA polymerase II,batf3-ddit3_human
regulation of transcription by RNA polymerase II,batf3-hlf_human
regulation of transcription by RNA polymerase II,batf3-dbp_human
regulation of transcription by RNA polymerase II,batf3-creb3_human
peroxisome proliferator activated receptor signaling pathway,pparg-ncoa1_human
mRNA transcription by RNA polymerase II,pparg-ncoa1_human
positive regulation of transcription by RNA polymerase II,pparg-ncoa1_human
chromatin remodeling,set1a-kmt_human
chromatin remodeling,set1b-kmt_human
double-strand break repair via homologous recombination,mcm8-mcm9_human
mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication,mcm8-mcm9_human
ERAD pathway,erlin1-erlin2_human
regulation of cholesterol biosynthetic process,erlin1-erlin2_human
NADH metabolic process,htc_human
NADP metabolic process,htc_human
multivesicular body assembly,escrt-0_human-1
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-0_human-1
multivesicular body assembly,escrt-i_human-1
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-1
multivesicular body assembly,escrt-i_human-2
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-2
multivesicular body assembly,escrt-i_human-3
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-3
DNA damage response,bard1-brca1_human
negative regulation of cell cycle,bard1-brca1_human
hormone-mediated signaling pathway,rxrb-lxra_human
mRNA transcription by RNA polymerase II,rxrb-lxra_human
positive regulation of transcription by RNA polymerase II,rxrb-lxra_human
multivesicular body assembly,escrt-i_human-4
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-4
multivesicular body assembly,escrt-i_human-5
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-5
negative regulation of transcription by RNA polymerase II,bach1-maff_human
multivesicular body assembly,escrt-i_human-7
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-7
multivesicular body assembly,escrt-i_human-8
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-8
regulation of cell growth,hbo1-4.1_human
chromatin remodeling,hbo1-4.1_human
regulation of DNA-templated transcription,hbo1-4.1_human
regulation of cell cycle,hbo1-4.1_human
multivesicular body assembly,escrt-i_human-9
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-9
regulation of cell growth,hbo1-4.2_human
chromatin remodeling,hbo1-4.2_human
regulation of DNA-templated transcription,hbo1-4.2_human
regulation of cell cycle,hbo1-4.2_human
regulation of cell growth,hbo1-4.3_human
chromatin remodeling,hbo1-4.3_human
regulation of DNA-templated transcription,hbo1-4.3_human
regulation of cell cycle,hbo1-4.3_human
multivesicular body assembly,escrt-i_human-10
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-10
multivesicular body assembly,escrt-i_human-11
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-11
multivesicular body assembly,escrt-i_human-12
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,escrt-i_human-12
signal peptide processing,spc_human-1
regulation of cell growth,hbo1-5.1_human
regulation of DNA replication,hbo1-5.1_human
chromatin remodeling,hbo1-5.1_human
regulation of DNA-templated transcription,hbo1-5.1_human
regulation of cell cycle,hbo1-5.1_human
regulation of cell growth,hbo1-5.2_human
regulation of DNA replication,hbo1-5.2_human
chromatin remodeling,hbo1-5.2_human
regulation of DNA-templated transcription,hbo1-5.2_human
regulation of cell cycle,hbo1-5.2_human
endoplasmic reticulum to Golgi vesicle-mediated transport,ergic2-ergic3_human
"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",ergic2-ergic3_human
regulation of cell growth,hbo1-5.3_human
regulation of DNA replication,hbo1-5.3_human
chromatin remodeling,hbo1-5.3_human
regulation of DNA-templated transcription,hbo1-5.3_human
regulation of cell cycle,hbo1-5.3_human
transcription initiation at mitochondrial promoter,mti_human
mRNA export from nucleus,nxf1-nxt1_human
mRNA export from nucleus,trex_human-1
chromatin remodeling,moz1_human
regulation of DNA-templated transcription,moz1_human
regulation of developmental process,moz1_human
mRNA export from nucleus,trex2_human-2
positive regulation of transcription by RNA polymerase II,trex2_human-2
protein targeting to lysosome,pik3c3-atg14_human
regulation of macroautophagy,pik3c3-atg14_human
phosphatidylinositol-3-phosphate biosynthetic process,pik3c3-atg14_human
early endosome to late endosome transport,pik3c3-atg14_human
chromatin remodeling,moz2_human
regulation of DNA-templated transcription,moz2_human
regulation of developmental process,moz2_human
"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",decapping_human-1
deadenylation-dependent decapping of nuclear-transcribed mRNA,decapping_human-1
T-helper 1 cell differentiation,il-10_human
positive regulation of receptor signaling pathway via JAK-STAT,il-10_human
regulation of B cell activation,il-10_human
chromatin remodeling,moz3_human
regulation of DNA-templated transcription,moz3_human
regulation of developmental process,moz3_human
chromatin remodeling,morf1_human
regulation of DNA-templated transcription,morf1_human
regulation of developmental process,morf1_human
regulation of transcription by RNA polymerase II,hif1a-hif1b_human
cellular response to hypoxia,hif1a-hif1b_human
chromatin remodeling,morf2_human
regulation of DNA-templated transcription,morf2_human
regulation of developmental process,morf2_human
regulation of autophagy,pik3c3-uvrag_human
phosphatidylinositol-3-phosphate biosynthetic process,pik3c3-uvrag_human
regulation of DNA-templated transcription,morf3_human
regulation of developmental process,morf3_human
vascular endothelial growth factor signaling pathway,vegfb_human-1
vascular endothelial growth factor signaling pathway,vegfc_human-1
cell surface receptor signaling pathway via JAK-STAT,il10_il10r_human-1
positive regulation of cell population proliferation,il10_il10r_human-1
cytokine-mediated signaling pathway,il10_il10r_human-1
negative regulation of inflammatory response,il10_il10r_human-1
establishment of meiotic sister chromatid cohesion,cohesin_human-4
establishment of meiotic sister chromatid cohesion,cohesin_human-5
mismatch repair,rnase_h2_human
regulation of DNA-templated transcription,dream_human-1
negative regulation of DNA-templated transcription,dream_human-1
positive regulation of transcription by RNA polymerase II,mmb_human-1
hormone-mediated signaling pathway,cgb3-cga_human
transcription initiation at RNA polymerase II promoter,polii_human
transcription elongation by RNA polymerase II,polii_human
transcription by RNA polymerase III,poliii_human-1
transcription initiation at RNA polymerase III promoter,poliii_human-1
termination of RNA polymerase III transcription,poliii_human-1
heterochromatin formation,prc1_human-16
negative regulation of DNA-templated transcription,prc1_human-16
heterochromatin formation,prc1_human-17
negative regulation of DNA-templated transcription,prc1_human-17
heterochromatin formation,prc1_human-18
negative regulation of DNA-templated transcription,prc1_human-18
heterochromatin formation,prc1_human-20
negative regulation of DNA-templated transcription,prc1_human-20
heterochromatin formation,prc1_human-21
negative regulation of DNA-templated transcription,prc1_human-21
heterochromatin formation,prc1_human-22
negative regulation of DNA-templated transcription,prc1_human-22
heterochromatin formation,prc1_human-23
negative regulation of DNA-templated transcription,prc1_human-23
heterochromatin formation,prc1_human-24
negative regulation of DNA-templated transcription,prc1_human-24
heterochromatin formation,prc1_human-25
negative regulation of DNA-templated transcription,prc1_human-25
heterochromatin formation,prc1_human-28
negative regulation of DNA-templated transcription,prc1_human-28
heterochromatin formation,prc1_human-29
negative regulation of DNA-templated transcription,prc1_human-29
heterochromatin formation,prc1_human-30
negative regulation of DNA-templated transcription,prc1_human-30
heterochromatin formation,prc1_human-31
negative regulation of DNA-templated transcription,prc1_human-31
heterochromatin formation,prc1_human-32
negative regulation of DNA-templated transcription,prc1_human-32
heterochromatin formation,prc1_human-33
negative regulation of DNA-templated transcription,prc1_human-33
heterochromatin formation,prc1_human-35
negative regulation of DNA-templated transcription,prc1_human-35
heterochromatin formation,prc1_human-36
negative regulation of DNA-templated transcription,prc1_human-36
heterochromatin formation,prc1_human-37
negative regulation of DNA-templated transcription,prc1_human-37
heterochromatin formation,prc1_human-38
negative regulation of DNA-templated transcription,prc1_human-38
heterochromatin formation,prc1_human-39
negative regulation of DNA-templated transcription,prc1_human-39
heterochromatin formation,prc1_human-40
negative regulation of DNA-templated transcription,prc1_human-40
heterochromatin formation,prc1_human-41
negative regulation of DNA-templated transcription,prc1_human-41
heterochromatin formation,prc1_human-42
negative regulation of DNA-templated transcription,prc1_human-42
heterochromatin formation,prc1_human-43
negative regulation of DNA-templated transcription,prc1_human-43
heterochromatin formation,prc1_human-44
negative regulation of DNA-templated transcription,prc1_human-44
heterochromatin formation,prc1_human-45
negative regulation of DNA-templated transcription,prc1_human-45
heterochromatin formation,prc1_human-46
negative regulation of DNA-templated transcription,prc1_human-46
heterochromatin formation,prc1_human-47
negative regulation of DNA-templated transcription,prc1_human-47
heterochromatin formation,prc1_human-48
negative regulation of DNA-templated transcription,prc1_human-48
heterochromatin formation,prc1_human-49
negative regulation of DNA-templated transcription,prc1_human-49
heterochromatin formation,prc1_human-50
negative regulation of DNA-templated transcription,prc1_human-50
heterochromatin formation,prc1_human-51
negative regulation of DNA-templated transcription,prc1_human-51
heterochromatin formation,prc1_human-52
negative regulation of DNA-templated transcription,prc1_human-52
heterochromatin formation,prc1_human-53
negative regulation of DNA-templated transcription,prc1_human-53
heterochromatin formation,prc1_human-54
negative regulation of DNA-templated transcription,prc1_human-54
heterochromatin formation,prc1_human-55
negative regulation of DNA-templated transcription,prc1_human-55
heterochromatin formation,prc1_human-56
negative regulation of DNA-templated transcription,prc1_human-56
heterochromatin formation,prc1_human-57
negative regulation of DNA-templated transcription,prc1_human-57
heterochromatin formation,prc1_human-58
negative regulation of DNA-templated transcription,prc1_human-58
heterochromatin formation,prc1_human-59
negative regulation of DNA-templated transcription,prc1_human-59
heterochromatin formation,prc1_human-60
negative regulation of DNA-templated transcription,prc1_human-60
heterochromatin formation,prc1_human-61
negative regulation of DNA-templated transcription,prc1_human-61
heterochromatin formation,prc1_human-62
negative regulation of DNA-templated transcription,prc1_human-62
heterochromatin formation,prc1_human-63
negative regulation of DNA-templated transcription,prc1_human-63
heterochromatin formation,prc1_human-64
negative regulation of DNA-templated transcription,prc1_human-64
heterochromatin formation,prc1_human-65
negative regulation of DNA-templated transcription,prc1_human-65
chromatin remodeling,wich_human
DNA damage response,wich_human
heterochromatin formation,prc1_human-82
positive regulation of DNA-templated transcription,prc1_human-82
heterochromatin formation,prc1_human-83
positive regulation of DNA-templated transcription,prc1_human-83
heterochromatin formation,prc1_human-84
positive regulation of DNA-templated transcription,prc1_human-84
heterochromatin formation,prc1_human-85
positive regulation of DNA-templated transcription,prc1_human-85
heterochromatin formation,prc1_human-98
positive regulation of DNA-templated transcription,prc1_human-98
heterochromatin formation,prc1_human-99
positive regulation of DNA-templated transcription,prc1_human-99
heterochromatin formation,prc1_human-100
positive regulation of DNA-templated transcription,prc1_human-100
heterochromatin formation,prc1_human-86
positive regulation of DNA-templated transcription,prc1_human-86
heterochromatin formation,prc1_human-87
positive regulation of DNA-templated transcription,prc1_human-87
negative regulation of DNA-templated transcription,p53-mdm2_human
heterochromatin formation,prc1_human-88
positive regulation of DNA-templated transcription,prc1_human-88
heterochromatin formation,prc1_human-89
positive regulation of DNA-templated transcription,prc1_human-89
heterochromatin formation,prc1_human-91
positive regulation of DNA-templated transcription,prc1_human-91
negative regulation of transcription by RNA polymerase II,mxd4-max_human
regulation of DNA-templated transcription,e2f4-tfdp1_human
regulation of transcription by RNA polymerase II,e2f4-tfdp1_human
cytoplasmic translation,60s_human-2
regulation of translation,60s_human-2
spermatogenesis,60s_human-2
cytoplasmic translation,60s_human-3
regulation of translation,60s_human-3
striated muscle contraction,60s_human-3
mismatch repair,msh2-msh3_human
protein O-linked mannosylation,fkrp-fktn-rxylt1_human
actin filament organization,lift_human
Rho protein signal transduction,lift_human
septin ring organization,disp_human
regulation of DNA-templated transcription,rb1-e2f3-tfdp1_human
regulation of transcription by RNA polymerase II,rb1-e2f3-tfdp1_human
protein transport,lin7b-cask_human
protein transport,lin7b-cask_human-1
protein transport,lin7c-cask_human
regulation of cell cycle process,scf-fbxl2_human-1
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxl2_human-1
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxl4_human-1
limb development,scf-fbxl4_human-1
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxw5_human
centrosome duplication,scf-fbxw5_human
cilium assembly,scf-fbxw5_human
regulation of mitotic cell cycle,scf-fbxw7_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxw7_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxw8_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxw9_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxw10_human
modification-dependent protein catabolic process,kpc_human
regulation of cell cycle,kpc_human
adenylate cyclase-activating G protein-coupled receptor signaling pathway,thyrostimulin_human
"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",copi_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxw11_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxw12_human
excitatory postsynaptic potential,glra1-glrb_human
endocytic recycling,retromer_human
endocytic recycling,retromer_human-1
excitatory postsynaptic potential,glra1-glrb_human-1
excitatory postsynaptic potential,glra3-glrb_human
regulation of cell cycle process,scf-ccnf_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-ccnf_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo2_human
protein histidyl modification to diphthamide,dph_human
regulation of DNA replication,chrac_human
nucleosome assembly,chrac_human
chromatin remodeling,chrac_human
transcription initiation-coupled chromatin remodeling,phf2-arid5b_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo0_human
regulation of inflammatory response,scf-fbxo0_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo4_human
transcription initiation at RNA polymerase II promoter,tfiif_human
transcription elongation by RNA polymerase II,tfiif_human
positive regulation of transcription by RNA polymerase II,tfiif_human
proteasome-mediated ubiquitin-dependent protein catabolic process,gid_human-1
proteasome-mediated ubiquitin-dependent protein catabolic process,gid_human-2
proteasome-mediated ubiquitin-dependent protein catabolic process,gid_human-3
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo5_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo6_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo7_human
regulation of focal adhesion assembly,tln1-vinc_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo8_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo9_human
regulation of TOR signaling,scf-fbxo9_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo10_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo11_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo15_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo16_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo17_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo18_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo20_human
regulation of DNA repair,lig3alpha_xrcc1_human
DNA biosynthetic process,lig3alpha_xrcc1_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo21_human
DNA replication checkpoint signaling,rsr_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo22_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo24_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo25_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo27_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo28_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo30_human
"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",copi_human-1
"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",copi_human-2
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo31_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo32_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo33_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo34_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo36_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo38_human
regulation of DNA-templated transcription,sfl_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo38_human-1
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo40_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo41_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo42_human
regulation of transcription by RNA polymerase II,atf4-creb1_human
endoplasmic reticulum to Golgi vesicle-mediated transport,lman1-mcfd2_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo43_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo44_human
proteasome-mediated ubiquitin-dependent protein catabolic process,mycbp2-fbxo45_human
synaptic assembly at neuromuscular junction,mycbp2-fbxo45_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo46_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo47_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl1_human
intracellular sodium ion homeostasis,sodium_potassium_exchanging atpase complex-3
establishment or maintenance of transmembrane electrochemical gradient,sodium_potassium_exchanging atpase complex-3
intracellular potassium ion homeostasis,sodium_potassium_exchanging atpase complex-3
sodium ion export across plasma membrane,sodium_potassium_exchanging atpase complex-3
"post-translational protein targeting to membrane, translocation",trap_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl2_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl3_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl4_human
mitochondrial pyruvate transmembrane transport,mpc-t_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl5_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl6_human
"mRNA splicing, via spliceosome",ibc_human
"SRP-dependent cotranslational protein targeting to membrane, translocation",sec61_human
"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",rixosome_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl9_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl7_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl8_human
cilium movement,n-drc_human
flagellated sperm motility,n-drc_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl10_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl11_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl12_human
chromatin remodeling,nsl_human
chromatin remodeling,nsl_human
positive regulation of DNA-templated transcription,nsl_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl13_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl14_human
meiotic DNA recombinase assembly,swi5-sfr1_human
double-strand break repair via homologous recombination,swi5-sfr1_human
reciprocal meiotic recombination,swi5-sfr1_human
ERAD pathway,vcp-faf1_human
ubiquitin-dependent protein catabolic process,vcp-npl4-ufd1-faf1_human-1
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl15_human
proteasome-mediated ubiquitin-dependent protein catabolic process,vcp-ubxn7_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl16_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl17_human
ERAD pathway,vcp-npl4-ufd1-faf2_human
ubiquitin-dependent protein catabolic process,vcp-ubxn1_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl18_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl19_human
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,scf-fbxo23_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl20_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl21_human
protein unfolding,ubxn2b-vcp_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl22_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl23_human
protein unfolding,ubxn2a-vcp_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl24_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl25_human
protein unfolding,yod1-vcp_human
protein unfolding,plaa-vcp_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl26_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl27_human
protein unfolding,vcpip1-vcp_human
mitophagy,ubxn6-vcp_human
protein unfolding,ubxn6-vcp_human
proteasome-mediated ubiquitin-dependent protein catabolic process,amfr-vcp_human
protein unfolding,amfr-vcp_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl28_human
intracellular sodium ion homeostasis,sodium_potassium_exchanging atpase complex-4
establishment or maintenance of transmembrane electrochemical gradient,sodium_potassium_exchanging atpase complex-4
intracellular potassium ion homeostasis,sodium_potassium_exchanging atpase complex-4
sodium ion export across plasma membrane,sodium_potassium_exchanging atpase complex-4
intracellular sodium ion homeostasis,sodium_potassium_exchanging atpase complex-5
establishment or maintenance of transmembrane electrochemical gradient,sodium_potassium_exchanging atpase complex-5
intracellular potassium ion homeostasis,sodium_potassium_exchanging atpase complex-5
sodium ion export across plasma membrane,sodium_potassium_exchanging atpase complex-5
intracellular sodium ion homeostasis,sodium_potassium_exchanging atpase complex-6
establishment or maintenance of transmembrane electrochemical gradient,sodium_potassium_exchanging atpase complex-6
intracellular potassium ion homeostasis,sodium_potassium_exchanging atpase complex-6
sodium ion export across plasma membrane,sodium_potassium_exchanging atpase complex-6
intracellular sodium ion homeostasis,sodium_potassium_exchanging atpase complex-7
establishment or maintenance of transmembrane electrochemical gradient,sodium_potassium_exchanging atpase complex-7
intracellular potassium ion homeostasis,sodium_potassium_exchanging atpase complex-7
sodium ion export across plasma membrane,sodium_potassium_exchanging atpase complex-7
intracellular sodium ion homeostasis,sodium_potassium_exchanging atpase complex-8
establishment or maintenance of transmembrane electrochemical gradient,sodium_potassium_exchanging atpase complex-8
intracellular potassium ion homeostasis,sodium_potassium_exchanging atpase complex-8
sodium ion export across plasma membrane,sodium_potassium_exchanging atpase complex-8
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl29_human
chromatin remodeling,msl_human
positive regulation of DNA-templated transcription,msl_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl30_human
proteasome-mediated ubiquitin-dependent protein catabolic process,crl3-klhl31_human
regulation of transcription by RNA polymerase II,rxra-rara-ncoa2_human
mRNA transcription by RNA polymerase II,rxra-rara-ncoa2_human
cilium movement,rs_ciliar_human
flagellated sperm motility,rs_flagellar_human
phospholipid homeostasis,osbpl9-osbpl10_human
phospholipid homeostasis,osbpl9-osbpl11_human
"SRP-dependent cotranslational protein targeting to membrane, translocation",sec61_human-1
double-strand break repair via homologous recombination,slx1-slx4_human
DNA replication,slx1-slx4_human
hydrogen peroxide biosynthetic process,duox2-duoxa2_human
hydrogen peroxide biosynthetic process,duox1-duoxa1_human
L-cystine transport,slc3a1-slc7a9_human
neutral amino acid transport,slc3a2-slc7a5_human
neutral amino acid transport,slc3a2-slc7a8_human
neutral amino acid transport,slc3a2-slc7a7_human
neutral amino acid transport,slc3a2-slc7a6_human
neutral amino acid transport,slc3a2-slc7a10_human
L-glutamate transmembrane transport,slc3a2-slc7a11_human
neutral amino acid transport,ace2-slc6a19_human
